cust_id,cltv_profit,age,income_annual_inr,credit_score,pd_12m,lgd_pct,ead_factor,avg_bal_12m_td,avg_bal_12m_savings,avg_bal_12m_current_ac,num_products,num_distinct_products,own_cnt_prod_P001,own_cnt_prod_P002,own_cnt_prod_P003,own_cnt_prod_P004,own_cnt_prod_P005,own_cnt_family_CREDIT_CARD,own_cnt_family_DEPOSIT_CURRENT,own_cnt_family_DEPOSIT_SAVINGS,own_cnt_family_OVERDRAFT,own_cnt_family_TERM_LOAN,has_any_product,has_loan_product,cbs_num_accounts,cbs_total_sanct_lim,cbs_total_clr_bal_amt,cbs_loan_acct_cnt,cbs_any_overdue,cbs_any_npa,cbs_max_dpd_days,cbs_txn_cnt_30d,cbs_txn_sum_30d,cbs_txn_avg_30d,cbs_txn_cnt_90d,cbs_txn_sum_90d,cbs_txn_avg_90d,cbs_txn_cnt_365d,cbs_txn_sum_365d,cbs_txn_avg_365d,cbs_txn_recency_days,cbs_emi_txn_cnt_365d,num_leads,num_distinct_lead_products,lead_recency_days,lead_cnt_prod_P001,lead_cnt_prod_P002,lead_cnt_prod_P003,lead_cnt_prod_P004,lead_cnt_prod_P005,total_balance_all_banks,anchor_balance,competitor_balance,aa_num_accounts,aa_num_anchor_accounts,aa_num_comp_accounts,aa_txn_count_total,aa_txn_count_90d,aa_avg_txn_amount,aa_digital_usage_ratio,aa_avg_monthly_inflows,aa_avg_monthly_outflows
C00121,226,46,388221.67,678,0.04,0.5,0.8,308.36,200.22,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,200.22,0,0,0,0.0,,,,,,,37.0,36799.1798278513,994.5724277797648,158,9.0,1.0,1.0,1220.0,0.0,0.0,0.0,1.0,0.0,874.26,200.22,674.04,4.0,1.0,3.0,118.0,0.0,948.3462711864408,0.6440677966101694,4922.423333333333,4402.981666666667
C00122,372,49,200000.0,536,0.1,0.6,0.9,0.0,541.63,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,500000.0,3601.99,1,0,0,0.0,,,,,,,57.0,121311.9015,2128.2789736842105,132,9.0,1.0,1.0,1895.0,0.0,0.0,1.0,0.0,0.0,4220.3,3601.99,618.31,4.0,2.0,2.0,157.0,23.0,1999.796050955414,0.7579617834394905,6942.574166666666,19221.424166666668
C00123,148,34,200000.0,551,0.1,0.6,0.9,0.0,229.92,245.18,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,475.1,0,0,0,0.0,,,,,,,74.0,183425.282,2478.7200270270273,132,11.0,1.0,1.0,1126.0,0.0,0.0,1.0,0.0,0.0,8246.7,475.1,7771.6,5.0,2.0,3.0,208.0,29.0,1944.8534615384615,0.7884615384615384,5826.019166666666,27884.774166666662
C00124,3959,61,97201.57,725,0.01,0.4,0.7,0.0,0.0,565.5,2,2,1,0,1,0,0,0,1,0,0,1,1,1,2,1000000.0,3589.39,1,0,0,0.0,,,,,,,59.0,230279.788,3903.047254237288,132,10.0,1.0,1.0,1873.0,0.0,1.0,0.0,0.0,0.0,4506.57,3589.39,917.18,5.0,2.0,3.0,205.0,31.0,2299.2103902439026,0.7268292682926829,5368.788333333333,33909.38916666667
C00125,2283,48,684185.64,677,0.04,0.5,0.8,0.0,88.37,397.82,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,486.19,0,0,0,0.0,,,,,,,81.0,174825.2345,2158.3362283950614,133,18.0,1.0,1.0,1418.0,0.0,0.0,1.0,0.0,0.0,52557.02,486.19,52070.83,7.0,2.0,5.0,330.0,36.0,1516.3840606060603,0.7121212121212122,11160.139166666668,30540.4225
C00126,702,43,378435.86,597,0.1,0.6,0.9,507.11,142.06,101.65,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,243.71,0,0,0,0.0,,,,,,,78.0,197660.396,2534.107641025641,132,21.0,1.0,1.0,755.0,0.0,0.0,1.0,0.0,0.0,14334.14,243.71,14090.43,3.0,2.0,1.0,170.0,39.0,2213.7676470588235,0.6764705882352942,2890.785833333334,28470.9225
C00127,3544,47,741893.25,674,0.04,0.5,0.8,407.77,441.8,727.7,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,1169.5,0,0,0,0.0,,,,,,,65.0,152731.54700000002,2349.716107692308,135,10.0,1.0,1.0,122.0,0.0,0.0,1.0,0.0,0.0,1575.79,1169.5,406.29,4.0,2.0,2.0,197.0,20.0,2012.1005583756344,0.7969543147208121,5202.47,27829.514166666664
C00128,3778,73,514757.25,811,0.01,0.4,0.7,0.0,73.37,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,100000.0,14331.34,1,0,0,0.0,,,,,,,67.0,86416.588,1289.7998208955223,132,10.0,1.0,1.0,1920.0,0.0,0.0,0.0,1.0,0.0,14331.34,14331.34,0.0,2.0,2.0,0.0,106.0,28.0,1335.1909433962264,0.8490566037735849,0.0,11794.186666666666
C00129,5667,69,111971.61,556,0.1,0.6,0.9,705.26,0.0,611.16,2,2,1,1,0,0,0,1,1,0,0,0,1,0,2,300000.0,8627.49,1,0,0,0.0,,,,,,,92.0,275380.851,2993.2701195652176,133,24.0,1.0,1.0,916.0,0.0,0.0,1.0,0.0,0.0,26808.68,8627.49,18181.19,4.0,2.0,2.0,195.0,44.0,2400.5938461538462,0.7333333333333333,4159.260833333333,34850.38916666667
C00130,113,65,607473.86,767,0.01,0.4,0.7,596.89,58.59,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,58.59,0,0,0,0.0,,,,,,,38.0,28934.1425,761.424802631579,144,11.0,1.0,1.0,523.0,0.0,1.0,0.0,0.0,0.0,281.39,58.59,222.8,2.0,1.0,1.0,102.0,16.0,1065.818137254902,0.6764705882352942,2564.624166666667,6494.830000000001
C00131,971,52,200000.0,654,0.04,0.5,0.8,0.0,184.73,279.46,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,464.18999999999994,0,0,0,0.0,,,,,,,77.0,148699.7325,1931.1653571428576,136,19.0,1.0,1.0,1337.0,0.0,0.0,0.0,0.0,1.0,464.18999999999994,464.18999999999994,0.0,2.0,2.0,0.0,116.0,30.0,1878.686810344828,0.7672413793103449,0.0,18160.639166666668
C00132,688,23,691692.98,730,0.01,0.4,0.7,0.0,432.55,350.85,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,783.4000000000001,0,0,0,0.0,,,,,,,99.0,226818.5475,2291.0964393939394,132,18.0,1.0,1.0,354.0,0.0,0.0,1.0,0.0,0.0,18159.59,783.4000000000001,17376.19,4.0,2.0,2.0,227.0,38.0,1933.7102643171809,0.73568281938326,3439.3075000000003,33140.045
C00133,2355,39,165963.06,568,0.1,0.6,0.9,230.72,45.3,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,45.3,0,0,0,0.0,,,,,,,34.0,27788.370000000003,817.3050000000001,137,10.0,1.0,1.0,597.0,0.0,0.0,0.0,1.0,0.0,45.3,45.3,0.0,1.0,1.0,0.0,45.0,12.0,854.5211111111112,0.7333333333333333,0.0,3204.454166666667
C00134,1948,64,152788.52,678,0.04,0.5,0.8,627.54,0.0,608.04,2,2,1,0,1,0,0,0,1,0,0,1,1,1,2,50000.0,2042.12,1,0,0,0.0,,,,,,,45.0,159493.6835,3544.3040777777783,133,12.0,1.0,1.0,1260.0,0.0,0.0,1.0,0.0,0.0,3701.06,2042.12,1658.94,4.0,2.0,2.0,129.0,16.0,3116.202868217054,0.6976744186046512,2076.0575,31423.123333333333
C00135,12756,67,545294.96,642,0.04,0.5,0.8,0.0,98.14,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,300000.0,2479.2999999999997,1,0,0,0.0,,,,,,,56.0,138704.341,2476.863232142857,132,9.0,1.0,1.0,723.0,0.0,0.0,0.0,1.0,0.0,7108.479999999999,2479.2999999999997,4629.179999999999,5.0,2.0,3.0,217.0,26.0,1731.4600460829497,0.7004608294930875,7040.544999999999,24270.024166666662
C00137,617,55,200000.0,727,0.01,0.4,0.7,0.0,0.0,275.39,2,2,1,0,0,1,0,0,1,0,1,0,1,0,2,50000.0,10109.83,1,0,0,0.0,,,,,,,78.0,239045.0778524925,3064.6804852883656,175,17.0,1.0,1.0,2092.0,0.0,1.0,0.0,0.0,0.0,13559.95,10109.83,3450.12,3.0,2.0,1.0,53.0,0.0,1292.007358490566,0.6226415094339622,1376.111666666667,4330.254166666667
C00138,2330,40,147567.25,651,0.04,0.5,0.8,0.0,89.35,0.0,3,3,0,1,0,1,1,1,0,1,1,0,1,0,3,500000.0,22808.13,2,0,0,0.0,,,,,,,128.0,230823.405,1803.3078515625,132,30.0,1.0,1.0,784.0,0.0,0.0,0.0,0.0,1.0,50197.34,22808.13,27389.21,7.0,3.0,4.0,336.0,57.0,1748.698095238095,0.7083333333333334,11074.55,37888.996666666666
C00139,220,31,628423.5,707,0.01,0.4,0.7,0.0,469.28,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,469.28,0,0,0,0.0,,,,,,,43.0,37840.048,880.0011162790698,147,13.0,1.0,1.0,940.0,0.0,0.0,0.0,0.0,1.0,893.41,469.28,424.13,3.0,1.0,2.0,141.0,18.0,1144.962978723404,0.7092198581560284,7197.240000000001,6256.075
C00140,1179,43,200000.0,708,0.01,0.4,0.7,0.0,234.74,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,234.74,0,0,0,0.0,,,,,,,38.0,36392.1285,957.6875921052632,134,9.0,1.0,1.0,485.0,0.0,0.0,0.0,0.0,1.0,5786.67,234.74,5551.93,4.0,1.0,3.0,187.0,18.0,1282.4941711229949,0.6524064171122995,5358.2675,14627.266666666668
C00141,107,67,200000.0,714,0.01,0.4,0.7,0.0,59.99,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,1000000.0,3318.77,1,0,0,0.0,2.0,1453.303359370009,726.6516796850045,17.0,23974.270183669905,1410.2511872747002,96.0,136731.6647969501,1424.28817496823,29,20.0,1.0,1.0,380.0,0.0,0.0,1.0,0.0,0.0,3372.29,3318.77,53.52,3.0,2.0,1.0,47.0,0.0,1122.522978723404,0.7021276595744681,1767.950833333333,2628.5975
C00142,1250,39,400545.23,602,0.04,0.5,0.8,0.0,80.28,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,80.28,0,0,0,0.0,,,,,,,39.0,33206.894,851.4588205128205,134,11.0,1.0,1.0,1671.0,0.0,0.0,1.0,0.0,0.0,11124.84,80.28,11044.56,5.0,1.0,4.0,236.0,19.0,1269.3136440677968,0.6864406779661016,9019.854166666666,15943.314166666663
C00143,9,39,741788.18,702,0.01,0.4,0.7,0.0,53.42,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,50000.0,6576.06,1,0,0,0.0,,,,,,,77.0,318201.3372697879,4132.484899607635,141,20.0,1.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,6601.200000000001,6576.06,25.14,3.0,2.0,1.0,23.0,0.0,1650.2165217391305,0.6086956521739131,854.5808333333334,2308.3341666666665
C00144,2099,24,93553.06,658,0.04,0.5,0.8,0.0,0.0,583.48,2,2,1,0,0,1,0,0,1,0,1,0,1,0,2,300000.0,17323.26,1,0,0,0.0,,,,,,,87.0,263894.92,3033.2749425287357,132,20.0,1.0,1.0,1137.0,0.0,0.0,0.0,1.0,0.0,17656.539999999997,17323.26,333.28,4.0,2.0,2.0,239.0,35.0,2200.1261924686196,0.7364016736401674,4125.580833333333,39693.59916666667
C00145,407,20,148433.48,695,0.04,0.5,0.8,0.0,127.49,123.16,3,3,1,1,0,0,1,1,1,1,0,0,1,0,3,100000.0,16047.82,1,0,0,0.0,,,,,,,74.0,176333.56352944128,2382.885993641098,152,17.0,1.0,1.0,640.0,1.0,0.0,0.0,0.0,0.0,41992.119999999995,16047.82,25944.3,8.0,3.0,5.0,228.0,0.0,1385.802543859649,0.6535087719298246,13140.201666666668,13190.046666666669
C00146,290,53,117229.55,672,0.04,0.5,0.8,0.0,0.0,946.04,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,946.04,0,0,0,0.0,,,,,,,61.0,222241.5445,3643.3040081967215,139,11.0,1.0,1.0,99.0,0.0,0.0,0.0,0.0,1.0,1156.31,946.04,210.27,2.0,1.0,1.0,112.0,23.0,2621.0079464285714,0.7946428571428571,997.9033333333332,23464.8375
C00147,2030,36,365540.19,709,0.01,0.4,0.7,233.88,190.23,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,190.23,0,0,0,0.0,,,,,,,41.0,26328.182,642.1507804878049,139,6.0,1.0,1.0,1008.0,0.0,0.0,0.0,1.0,0.0,18778.5,190.23,18588.27,4.0,1.0,3.0,159.0,13.0,1201.259182389937,0.6981132075471698,5110.5025,10806.181666666667
C00148,627,44,87048.37,634,0.04,0.5,0.8,0.0,152.12,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,152.12,0,0,0,0.0,,,,,,,32.0,27372.4165,855.388015625,132,5.0,1.0,1.0,944.0,0.0,0.0,0.0,0.0,1.0,152.12,152.12,0.0,1.0,1.0,0.0,55.0,12.0,833.1989090909092,0.8363636363636363,0.0,3818.8283333333334
C00149,2539,22,620678.01,678,0.04,0.5,0.8,0.0,147.18,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,147.18,0,0,0,0.0,,,,,,,52.0,43944.532,845.0871538461538,133,10.0,1.0,1.0,466.0,0.0,0.0,1.0,0.0,0.0,5112.1,147.18,4964.92,7.0,1.0,6.0,296.0,21.0,1218.2911148648648,0.7094594594594594,10833.57,19217.610833333332
C00150,3094,45,184912.69,600,0.04,0.5,0.8,0.0,51.64,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,500000.0,6677.25,1,0,0,0.0,,,,,,,67.0,96286.5915,1437.1133059701494,132,13.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,28359.89,6677.25,21682.64,5.0,2.0,3.0,215.0,31.0,1521.5192558139536,0.7302325581395349,6570.572499999999,20689.98083333333
C00151,1522,30,257133.18,771,0.01,0.4,0.7,388.89,197.63,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,1000000.0,17273.710000000003,1,0,0,0.0,,,,,,,84.0,114945.886,1368.4034047619048,133,22.0,1.0,1.0,369.0,0.0,0.0,1.0,0.0,0.0,17273.710000000003,17273.710000000003,0.0,2.0,2.0,0.0,130.0,38.0,1340.7727692307692,0.7230769230769231,0.0,14525.038333333332
C00152,281,23,200000.0,714,0.01,0.4,0.7,0.0,99.65,539.88,3,3,1,0,1,0,1,0,1,1,0,1,1,1,3,300000.0,3435.94,1,0,0,0.0,2.0,4728.475931194238,2364.237965597119,3.0,11336.201037958524,3778.733679319508,95.0,323134.8860814812,3401.4198534892757,0,25.0,1.0,1.0,1100.0,0.0,0.0,0.0,1.0,0.0,3435.94,3435.94,0.0,3.0,3.0,0.0,,,,,,
C00153,708,28,455118.53,721,0.01,0.4,0.7,0.0,208.99,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,500000.0,7241.58,1,0,0,0.0,,,,,,,62.0,76023.9845,1226.1932983870968,132,12.0,1.0,1.0,124.0,0.0,0.0,1.0,0.0,0.0,18522.61,7241.58,11281.03,6.0,2.0,4.0,301.0,25.0,1197.252292358804,0.707641196013289,9310.818333333336,20720.26
C00154,2525,57,200000.0,560,0.1,0.6,0.9,0.0,128.01,242.11,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,370.12,0,0,0,0.0,,,,,,,85.0,205593.936,2418.7521882352944,133,15.0,1.0,1.0,1010.0,0.0,0.0,0.0,1.0,0.0,9342.21,370.12,8972.09,4.0,2.0,2.0,213.0,28.0,2009.9910328638496,0.7370892018779343,1818.4541666666669,33858.886666666665
C00155,138,53,135747.09,666,0.04,0.5,0.8,0.0,426.7,92.33,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,519.03,0,0,0,0.0,,,,,,,79.0,193123.4007086677,2444.600008970477,155,17.0,1.0,1.0,2044.0,0.0,0.0,1.0,0.0,0.0,519.03,519.03,0.0,2.0,2.0,0.0,,,,,,
C00156,408,72,172753.48,713,0.01,0.4,0.7,0.0,89.43,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,89.43,0,0,0,0.0,,,,,,,29.0,27129.702,935.5069655172414,132,7.0,1.0,1.0,1046.0,0.0,1.0,0.0,0.0,0.0,812.55,89.43,723.12,2.0,1.0,1.0,83.0,8.0,1101.3792771084336,0.7228915662650602,1468.955,6148.918333333334
C00157,945,53,114135.08,797,0.01,0.4,0.7,487.25,296.01,0.0,3,3,0,1,0,1,1,1,0,1,1,0,1,0,3,350000.0,16792.09,2,0,0,0.0,,,,,,,125.0,210276.5255,1682.2122040000002,132,20.0,1.0,1.0,91.0,0.0,0.0,0.0,0.0,1.0,18378.65,16792.09,1586.56,5.0,3.0,2.0,287.0,57.0,1567.6266550522648,0.794425087108014,6495.451666666667,30996.9525
C00158,39,72,116086.33,721,0.01,0.4,0.7,0.0,377.83,0.0,3,3,0,0,1,1,1,0,0,1,1,1,1,1,3,350000.0,10767.92,2,0,0,0.0,,,,,,,61.0,226208.4329018864,3708.3349656046953,129,17.0,1.0,1.0,651.0,0.0,0.0,1.0,0.0,0.0,10767.92,10767.92,0.0,3.0,3.0,0.0,,,,,,
C00159,3020,35,459889.4,787,0.01,0.4,0.7,140.07,121.31,153.76,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,275.07,0,0,0,0.0,,,,,,,82.0,174215.297,2124.5767926829267,133,21.0,1.0,1.0,1320.0,0.0,0.0,0.0,0.0,1.0,8344.19,275.07,8069.12,5.0,2.0,3.0,250.0,42.0,1748.58252,0.716,5431.255833333334,30997.546666666665
C00160,85,31,171828.27,744,0.01,0.4,0.7,638.35,0.0,156.27,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,156.27,0,0,0,0.0,,,,,,,49.0,147147.0065,3003.000132653061,134,11.0,1.0,1.0,708.0,0.0,0.0,1.0,0.0,0.0,1362.77,156.27,1206.5,4.0,1.0,3.0,160.0,22.0,2017.514875,0.7125,7812.864166666666,19087.334166666667
C00161,2224,66,1013356.89,740,0.01,0.4,0.7,665.49,0.0,85.4,2,2,1,0,1,0,0,0,1,0,0,1,1,1,2,200000.0,4386.33,1,0,0,0.0,,,,,,,56.0,204152.135,3645.5738392857143,132,10.0,1.0,1.0,646.0,0.0,0.0,0.0,0.0,1.0,4386.33,4386.33,0.0,2.0,2.0,0.0,96.0,21.0,3865.4833333333336,0.7708333333333334,0.0,30923.86666666667
C00163,63,68,278290.87,801,0.01,0.4,0.7,0.0,184.98,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,184.98,0,0,0,0.0,,,,,,,31.0,24379.9575,786.4502419354839,136,8.0,1.0,1.0,1335.0,0.0,0.0,0.0,0.0,1.0,11690.93,184.98,11505.95,4.0,1.0,3.0,167.0,12.0,1414.3075449101796,0.7664670658682635,7861.44,11821.006666666666
C00164,2208,31,454250.56,752,0.01,0.4,0.7,536.04,0.0,393.41,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,393.41,0,0,0,0.0,,,,,,,42.0,156683.986,3730.571095238095,142,11.0,1.0,1.0,248.0,0.0,0.0,0.0,0.0,1.0,9960.39,393.41,9566.98,4.0,1.0,3.0,209.0,17.0,2138.6197129186603,0.7177033492822966,9052.085,28195.541666666668
C00165,643,56,231273.99,735,0.01,0.4,0.7,0.0,377.48,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,377.48,0,0,0,0.0,,,,,,,37.0,32683.651,883.341918918919,140,5.0,1.0,1.0,636.0,0.0,0.0,0.0,1.0,0.0,377.48,377.48,0.0,1.0,1.0,0.0,56.0,18.0,811.7299999999999,0.8214285714285714,0.0,3788.0733333333337
C00166,381,43,112372.66,685,0.04,0.5,0.8,0.0,99.62,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,99.62,0,0,0,0.0,,,,,,,39.0,27731.2845,711.058576923077,135,11.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,174.89,99.62,75.27,2.0,1.0,1.0,93.0,19.0,1193.5270967741935,0.6129032258064516,1767.9358333333337,7481.899166666666
C00167,3090,45,1000000.0,773,0.01,0.4,0.7,0.0,104.66,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,500000.0,2451.67,1,0,0,0.0,,,,,,,89.0,122223.2525,1373.2949719101125,132,21.0,1.0,1.0,644.0,0.0,0.0,0.0,1.0,0.0,32441.6,2451.67,29989.93,4.0,2.0,2.0,210.0,33.0,1613.4104761904762,0.7285714285714285,7030.335,21204.34833333333
C00168,2278,64,130546.61,693,0.04,0.5,0.8,0.0,239.0,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,100000.0,9657.65,1,0,0,0.0,,,,,,,38.0,236786.7744996083,6231.230907884429,117,9.0,1.0,1.0,1933.0,0.0,0.0,0.0,1.0,0.0,9657.65,9657.65,0.0,2.0,2.0,0.0,,,,,,
C00169,11,56,811441.0,730,0.01,0.4,0.7,444.88,38.03,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,38.03,0,0,0,0.0,,,,,,,31.0,29987.544,967.340129032258,167,4.0,1.0,1.0,1642.0,0.0,0.0,1.0,0.0,0.0,7809.34,38.03,7771.31,3.0,1.0,2.0,134.0,6.0,1199.5794029850745,0.7238805970149254,3048.57,10346.733333333334
C00170,1504,49,559169.63,701,0.01,0.4,0.7,0.0,379.19,0.0,2,2,0,1,0,0,1,1,0,1,0,0,1,0,2,300000.0,9534.38,1,1,0,57.0,,,,,,,82.0,116438.087,1419.9766707317074,134,14.0,1.0,1.0,1148.0,0.0,0.0,1.0,0.0,0.0,36027.9,9534.38,26493.520000000004,6.0,2.0,4.0,263.0,41.0,1328.6785171102665,0.7338403041825095,5314.494166666666,23805.710000000003
C00171,901,60,200000.0,605,0.04,0.5,0.8,0.0,451.03,327.49,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,778.52,0,0,0,0.0,,,,,,,85.0,178287.1495,2097.4958764705884,132,17.0,1.0,1.0,389.0,0.0,0.0,1.0,0.0,0.0,8424.779999999999,778.52,7646.26,4.0,2.0,2.0,228.0,35.0,1889.4375438596492,0.7456140350877193,3581.6141666666663,32317.69916666667
C00172,156,53,137184.02,691,0.04,0.5,0.8,0.0,69.3,532.36,3,3,1,1,0,0,1,1,1,1,0,0,1,0,3,100000.0,14287.94,1,1,0,14.0,,,,,,,119.0,282802.4765,2376.4913991596636,137,13.0,1.0,1.0,232.0,0.0,0.0,0.0,1.0,0.0,34458.37,14287.94,20170.43,5.0,3.0,2.0,307.0,45.0,1933.609609120521,0.7687296416938111,4530.16,44938.019166666665
C00173,470,30,401011.98,674,0.04,0.5,0.8,0.0,116.88,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,116.88,0,0,0,0.0,,,,,,,38.0,32394.334,852.4824736842105,134,9.0,1.0,1.0,550.0,0.0,0.0,0.0,1.0,0.0,979.12,116.88,862.24,3.0,1.0,2.0,123.0,12.0,1290.9012195121952,0.6991869918699187,5586.047500000001,7645.69
C00174,864,48,571405.77,735,0.01,0.4,0.7,460.96,0.0,301.45,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,301.45,0,0,0,0.0,,,,,,,42.0,106304.1935,2531.052226190476,133,7.0,1.0,1.0,538.0,0.0,0.0,0.0,1.0,0.0,539.16,301.45,237.71,2.0,1.0,1.0,104.0,19.0,2580.8249038461536,0.7692307692307693,3037.7983333333336,19329.350833333338
C00175,1496,62,200000.0,662,0.04,0.5,0.8,302.25,84.27,320.41,3,3,1,1,0,0,1,1,1,1,0,0,1,0,3,50000.0,10970.86,1,0,0,0.0,,,,,,,137.0,271886.09500000003,1984.570036496351,133,30.0,1.0,1.0,817.0,0.0,0.0,0.0,1.0,0.0,17699.48,10970.86,6728.62,7.0,3.0,4.0,375.0,51.0,1958.6396,0.7333333333333333,14815.059166666666,46392.42833333334
C00176,1622,35,294158.21,791,0.01,0.4,0.7,0.0,0.0,355.19,2,2,1,1,0,0,0,1,1,0,0,0,1,0,2,100000.0,11491.8,1,0,0,0.0,,,,,,,104.0,295265.78,2839.0940384615387,132,20.0,1.0,1.0,384.0,0.0,0.0,0.0,1.0,0.0,11491.8,11491.8,0.0,2.0,2.0,0.0,161.0,36.0,2784.682608695652,0.7888198757763976,0.0,37361.15833333333
C00177,239,35,169446.39,642,0.04,0.5,0.8,0.0,47.97,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,100000.0,3689.72,1,1,0,59.0,,,,,,,100.0,315214.9650501969,3152.149650501969,94,20.0,1.0,1.0,1578.0,0.0,0.0,1.0,0.0,0.0,4102.429999999999,3689.72,412.71,3.0,2.0,1.0,26.0,0.0,1453.470769230769,0.7307692307692307,974.3258333333332,2174.860833333333
C00179,478,51,349263.85,743,0.01,0.4,0.7,0.0,172.41,0.0,2,2,0,0,0,1,1,0,0,1,1,0,1,0,2,1000000.0,14973.45,1,0,0,0.0,,,,,,,85.0,113394.8345,1334.056876470588,132,10.0,1.0,1.0,1217.0,0.0,0.0,0.0,1.0,0.0,15420.08,14973.45,446.63,3.0,2.0,1.0,160.0,38.0,1355.5789375,0.8,2391.5666666666666,15682.819166666668
C00180,3586,56,1000000.0,786,0.01,0.4,0.7,495.73,277.38,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,277.38,0,0,0,0.0,,,,,,,46.0,37916.9835,824.2822500000001,137,8.0,1.0,1.0,549.0,1.0,0.0,0.0,0.0,0.0,27695.44,277.38,27418.06,2.0,1.0,1.0,104.0,14.0,1361.9843269230769,0.7692307692307693,3026.3366666666666,8777.5275
C00181,3553,47,242841.84,714,0.01,0.4,0.7,0.0,93.26,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,300000.0,3275.57,1,0,0,0.0,,,,,,,46.0,127605.6565,2774.036010869565,133,11.0,1.0,1.0,1652.0,0.0,0.0,0.0,0.0,1.0,4052.64,3275.57,777.0699999999999,4.0,2.0,2.0,158.0,11.0,1779.064493670886,0.6962025316455697,6308.138333333333,17116.210833333334
C00182,702,42,3330354.63,739,0.01,0.4,0.7,0.0,210.21,170.56,2,2,1,0,0,0,1,0,1,1,0,0,1,0,2,0.0,380.77,0,0,0,0.0,,,,,,,79.0,180284.6765,2282.084512658228,132,23.0,1.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,862.22,380.77,481.45,5.0,2.0,3.0,295.0,35.0,1952.975288135593,0.6915254237288135,12659.421666666669,35351.22083333333
C00183,2860,53,200000.0,577,0.1,0.6,0.9,0.0,131.67,0.0,2,2,0,0,1,0,1,0,0,1,0,1,1,1,2,100000.0,3884.46,1,0,0,0.0,,,,,,,50.0,96089.114,1921.78228,138,8.0,1.0,1.0,434.0,0.0,0.0,1.0,0.0,0.0,3927.56,3884.46,43.1,3.0,2.0,1.0,104.0,19.0,1466.2065384615385,0.75,1393.8108333333332,11313.3125
C00184,7607,51,860882.17,611,0.04,0.5,0.8,0.0,89.89,0.0,3,3,0,0,1,1,1,0,0,1,1,1,1,1,3,700000.0,15469.41,2,1,0,24.0,,,,,,,93.0,230074.681,2473.9213010752687,132,19.0,1.0,1.0,1558.0,0.0,0.0,0.0,1.0,0.0,15913.41,15469.41,444.0,5.0,3.0,2.0,205.0,30.0,2158.633512195122,0.751219512195122,4550.224999999999,32326.430833333332
