Transaction_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Balance_After,Channel,Merchant_Category,Transaction_Status
TXN000002090,ACCT00000646,CUST000429,2024-05-21 13:49:32,Debit,2429.51,,Mobile App,Dining,Pending
TXN000002091,ACCT00000399,CUST000228,2023-06-25 09:11:22,Credit,72494.07,,Mobile App,Entertainment,Pending
TXN000002092,ACCT00000291,CUST000313,2025-10-08 20:13:08,Credit,84649.61,,Branch,Healthcare,Completed
TXN000002093,ACCT00000416,CUST000418,2022-09-01 17:39:56,Debit,7117.54,,Mobile App,E-commerce,Completed
TXN000002094,ACCT00000153,CUST000450,2022-07-11 14:44:44,Credit,32975.07,,Mobile App,Education,Failed
TXN000002095,ACCT00000054,CUST000284,2023-05-05 04:13:23,Credit,109750.9,,POS,Groceries,Completed
TXN000002096,ACCT00000241,CUST000367,2025-06-14 19:17:56,Credit,27546.54,,ATM,Healthcare,Completed
TXN000002097,ACCT00000143,CUST000112,2023-04-26 22:36:35,Credit,98514.24,,ATM,Education,Completed
TXN000002098,ACCT00000011,CUST000025,2023-04-06 08:05:00,Credit,99789.55,,Online,Healthcare,Completed
TXN000002099,ACCT00000416,CUST000418,2022-01-25 21:50:39,Debit,157.52,,Online,E-commerce,Completed
TXN000002100,ACCT00000065,CUST000114,2023-07-23 12:26:34,Credit,44649.39,,ATM,Utilities,Completed
TXN000002101,ACCT00000384,CUST000009,2022-11-06 05:02:20,Debit,1531.88,,ATM,Education,Completed
TXN000002102,ACCT00000236,CUST000126,2024-11-21 09:31:21,Debit,2878.47,,POS,Education,Completed
TXN000002103,ACCT00000097,CUST000053,2023-05-06 22:34:43,Credit,102423.59,,ATM,E-commerce,Completed
TXN000002104,ACCT00000540,CUST000098,2023-11-15 13:47:41,Debit,1791.76,,Branch,Salary,Completed
TXN000002105,ACCT00000184,CUST000363,2023-02-02 03:41:52,Credit,12128.45,,ATM,Entertainment,Completed
TXN000002106,ACCT00000252,CUST000366,2024-07-06 16:02:01,Credit,53821.32,,Branch,Education,Completed
TXN000002107,ACCT00000581,CUST000066,2023-02-17 04:54:04,Debit,309.21,,POS,Travel,Completed
TXN000002108,ACCT00000375,CUST000226,2022-11-29 02:49:26,Debit,4896.8,,Branch,Education,Completed
TXN000002109,ACCT00000598,CUST000033,2022-03-26 12:42:35,Credit,96241.04,,POS,Utilities,Completed
TXN000002110,ACCT00000587,CUST000047,2025-02-16 07:27:06,Debit,3244.38,,Mobile App,Dining,Completed
TXN000002111,ACCT00000545,CUST000197,2023-09-11 01:16:55,Credit,109829.87,,Branch,Healthcare,Completed
TXN000002112,ACCT00000595,CUST000308,2022-11-30 16:37:32,Credit,112952.52,,Branch,Healthcare,Completed
TXN000002113,ACCT00000127,CUST000353,2024-05-10 04:30:45,Debit,121.02,,Online,E-commerce,Completed
TXN000002114,ACCT00000622,CUST000484,2024-02-08 19:03:57,Credit,41955.52,,Mobile App,Education,Completed
TXN000002115,ACCT00000406,CUST000053,2024-04-29 15:20:58,Debit,2120.64,,Branch,Education,Completed
TXN000002116,ACCT00000051,CUST000336,2025-04-14 06:07:28,Debit,5923.34,,Online,Education,Failed
TXN000002117,ACCT00000486,CUST000273,2025-05-29 18:12:50,Debit,3234.68,,Mobile App,Travel,Completed
TXN000002118,ACCT00000251,CUST000148,2025-08-22 00:47:38,Debit,110.66,,ATM,Dining,Completed
TXN000002119,ACCT00000191,CUST000019,2022-09-12 16:12:57,Debit,17884.3,,Mobile App,E-commerce,Completed
TXN000002120,ACCT00000443,CUST000462,2024-01-30 10:21:14,Debit,9300.58,,Online,Entertainment,Completed
TXN000002121,ACCT00000148,CUST000173,2024-12-08 04:38:29,Credit,50679.75,,Online,Salary,Completed
TXN000002122,ACCT00000216,CUST000290,2024-05-28 12:12:12,Credit,34420.81,,Branch,Travel,Completed
TXN000002123,ACCT00000041,CUST000357,2022-10-17 00:11:48,Debit,906.9,,Branch,Entertainment,Completed
TXN000002124,ACCT00000168,CUST000178,2025-06-20 19:11:30,Credit,113713.04,,POS,Healthcare,Completed
TXN000002125,ACCT00000633,CUST000453,2025-08-28 03:13:24,Debit,7468.91,,Branch,Salary,Completed
TXN000002126,ACCT00000450,CUST000295,2024-01-06 09:32:51,Debit,9369.57,,Mobile App,Salary,Pending
TXN000002127,ACCT00000230,CUST000293,2025-01-24 22:13:13,Credit,40904.53,,Online,Groceries,Completed
TXN000002128,ACCT00000140,CUST000276,2023-01-06 04:24:39,Debit,4876.83,,ATM,Dining,Completed
TXN000002129,ACCT00000097,CUST000053,2023-01-26 11:27:41,Debit,1358.86,,ATM,Healthcare,Pending
TXN000002130,ACCT00000632,CUST000075,2022-10-21 10:39:37,Debit,10547.6,,Online,Fuel,Completed
TXN000002131,ACCT00000286,CUST000499,2023-04-01 16:19:28,Debit,1610.38,,Online,Travel,Completed
TXN000002132,ACCT00000507,CUST000340,2024-10-22 00:43:36,Debit,3596.42,,Mobile App,Dining,Completed
TXN000002133,ACCT00000538,CUST000187,2022-08-21 00:12:04,Debit,2821.1,,POS,E-commerce,Completed
TXN000002134,ACCT00000329,CUST000394,2025-09-01 02:20:56,Debit,2450.78,,Branch,Travel,Completed
TXN000002135,ACCT00000351,CUST000081,2022-07-17 00:51:11,Credit,101836.45,,ATM,Education,Completed
TXN000002136,ACCT00000332,CUST000014,2023-11-09 22:49:26,Debit,5518.95,,Online,Fuel,Completed
TXN000002137,ACCT00000227,CUST000465,2022-07-13 02:52:39,Debit,2637.02,,ATM,Healthcare,Completed
TXN000002138,ACCT00000292,CUST000081,2023-01-17 22:08:05,Debit,633.66,,Online,Salary,Completed
TXN000002139,ACCT00000443,CUST000462,2024-08-29 13:13:43,Debit,17.34,,Online,Education,Completed
TXN000002140,ACCT00000461,CUST000100,2023-12-28 03:24:16,Credit,28860.3,,Online,Entertainment,Completed
TXN000002141,ACCT00000078,CUST000285,2023-10-06 09:16:56,Debit,91.26,,POS,Healthcare,Completed
TXN000002142,ACCT00000306,CUST000301,2025-02-08 04:35:42,Credit,128011.04,,ATM,Education,Pending
TXN000002143,ACCT00000004,CUST000370,2022-11-19 02:01:22,Credit,24123.24,,ATM,Entertainment,Completed
TXN000002144,ACCT00000388,CUST000325,2025-05-23 23:34:54,Debit,3556.98,,Branch,Dining,Completed
TXN000002145,ACCT00000321,CUST000058,2022-09-21 06:08:23,Credit,129044.56,,Online,Travel,Completed
TXN000002146,ACCT00000087,CUST000170,2025-02-04 19:03:10,Debit,8963.73,,POS,Travel,Completed
TXN000002147,ACCT00000055,CUST000482,2022-07-25 11:37:20,Credit,141549.31,,Branch,Groceries,Completed
TXN000002148,ACCT00000692,CUST000289,2024-10-03 15:19:52,Credit,87209.73,,POS,E-commerce,Completed
TXN000002149,ACCT00000519,CUST000195,2022-09-17 10:22:41,Credit,92895.76,,POS,Healthcare,Completed
TXN000002150,ACCT00000142,CUST000425,2023-07-31 17:12:47,Debit,6.17,,POS,Salary,Completed
TXN000002151,ACCT00000015,CUST000178,2025-08-02 04:43:45,Debit,3952.81,,Online,Healthcare,Completed
TXN000002152,ACCT00000196,CUST000371,2025-06-04 06:59:32,Credit,69269.64,,POS,Travel,Completed
TXN000002153,ACCT00000422,CUST000235,2025-02-06 08:25:28,Debit,7982.74,,Branch,Dining,Completed
TXN000002154,ACCT00000459,CUST000365,2023-02-20 04:23:27,Credit,12650.15,,Mobile App,Education,Completed
TXN000002155,ACCT00000662,CUST000004,2024-06-29 15:02:35,Debit,201.18,,ATM,Fuel,Completed
TXN000002156,ACCT00000223,CUST000275,2024-06-30 23:43:37,Credit,96735.63,,Mobile App,Fuel,Completed
TXN000002157,ACCT00000285,CUST000388,2025-08-01 04:16:06,Debit,2515.74,,Branch,Dining,Failed
TXN000002158,ACCT00000519,CUST000195,2023-10-26 17:00:34,Debit,8649.95,,Mobile App,Dining,Completed
TXN000002159,ACCT00000323,CUST000038,2025-06-18 07:11:00,Credit,114307.33,,ATM,Travel,Completed
TXN000002160,ACCT00000612,CUST000082,2024-12-26 19:55:22,Debit,4500.35,,Online,Healthcare,Pending
TXN000002161,ACCT00000447,CUST000276,2023-04-06 18:00:24,Debit,2914.16,,Online,Salary,Completed
TXN000002162,ACCT00000228,CUST000211,2024-07-06 06:36:02,Credit,45873.12,,POS,Utilities,Completed
TXN000002163,ACCT00000134,CUST000387,2022-06-06 15:44:53,Debit,1198.86,,Mobile App,Dining,Completed
TXN000002164,ACCT00000547,CUST000382,2025-06-05 10:15:29,Debit,4173.05,,ATM,E-commerce,Completed
TXN000002165,ACCT00000631,CUST000002,2023-03-24 21:13:24,Credit,84608.23,,Online,Travel,Completed
TXN000002166,ACCT00000017,CUST000133,2022-01-07 08:15:14,Debit,8765.66,,Online,Education,Completed
TXN000002167,ACCT00000448,CUST000244,2025-02-25 14:08:00,Debit,4134.28,,Online,Entertainment,Completed
TXN000002168,ACCT00000606,CUST000408,2024-04-04 23:08:53,Credit,19428.05,,POS,Travel,Completed
TXN000002169,ACCT00000177,CUST000414,2025-07-08 06:00:57,Debit,2242.39,,Branch,Healthcare,Completed
TXN000002170,ACCT00000473,CUST000094,2025-03-05 16:24:13,Credit,95123.61,,ATM,Fuel,Completed
TXN000002171,ACCT00000514,CUST000391,2024-03-28 15:57:19,Debit,1883.28,,Online,Entertainment,Completed
TXN000002172,ACCT00000462,CUST000333,2024-03-27 21:27:59,Credit,87361.9,,ATM,E-commerce,Completed
TXN000002173,ACCT00000674,CUST000252,2024-04-29 04:47:44,Credit,48772.49,,ATM,Healthcare,Completed
TXN000002174,ACCT00000535,CUST000236,2022-03-18 20:35:42,Credit,65571.55,,ATM,Entertainment,Completed
TXN000002175,ACCT00000262,CUST000343,2024-06-13 01:28:59,Credit,63221.77,,POS,Travel,Completed
TXN000002176,ACCT00000479,CUST000052,2025-03-07 08:18:07,Credit,133110.22,,POS,Groceries,Completed
TXN000002177,ACCT00000696,CUST000377,2023-05-20 04:44:44,Credit,34662.05,,POS,Dining,Completed
TXN000002178,ACCT00000276,CUST000245,2024-05-31 09:02:59,Credit,8435.92,,Online,Fuel,Completed
TXN000002179,ACCT00000248,CUST000461,2022-01-06 18:13:05,Credit,130138.79,,Online,Entertainment,Completed
TXN000002180,ACCT00000405,CUST000300,2025-06-02 22:43:54,Debit,3079.12,,ATM,Fuel,Completed
TXN000002181,ACCT00000061,CUST000302,2024-06-10 13:39:52,Debit,3489.83,,POS,Utilities,Completed
TXN000002182,ACCT00000394,CUST000492,2023-09-15 14:00:55,Debit,6935.4,,ATM,Utilities,Pending
TXN000002183,ACCT00000429,CUST000186,2023-05-17 05:19:14,Credit,97593.69,,Branch,Education,Completed
TXN000002184,ACCT00000519,CUST000195,2023-09-24 05:54:06,Credit,140431.91,,Branch,Education,Completed
TXN000002185,ACCT00000682,CUST000478,2024-03-23 01:06:15,Credit,82703.88,,Branch,E-commerce,Completed
TXN000002186,ACCT00000368,CUST000453,2025-10-12 04:28:07,Credit,170684.39,,Branch,Utilities,Completed
TXN000002187,ACCT00000177,CUST000414,2023-01-31 18:21:13,Credit,70407.91,,POS,Travel,Completed
TXN000002188,ACCT00000006,CUST000388,2022-01-11 15:20:02,Debit,5333.86,,POS,Fuel,Completed
TXN000002189,ACCT00000458,CUST000277,2023-06-09 09:50:17,Credit,103456.42,,Mobile App,Salary,Completed
TXN000002190,ACCT00000299,CUST000393,2024-11-27 11:01:21,Debit,18064.55,,Branch,Utilities,Completed
TXN000002191,ACCT00000425,CUST000316,2023-08-18 08:54:11,Credit,58049.61,,Branch,E-commerce,Completed
TXN000002192,ACCT00000110,CUST000344,2022-08-28 02:02:27,Debit,232.93,,Branch,Travel,Completed
TXN000002193,ACCT00000267,CUST000260,2022-04-17 17:44:06,Credit,104313.16,,Branch,Groceries,Completed
TXN000002194,ACCT00000148,CUST000173,2025-05-30 08:37:42,Debit,3871.16,,Online,Fuel,Completed
TXN000002195,ACCT00000417,CUST000236,2024-04-10 04:16:21,Credit,45630.67,,ATM,Fuel,Completed
TXN000002196,ACCT00000239,CUST000347,2025-07-23 10:53:00,Credit,69338.81,,POS,Groceries,Failed
TXN000002197,ACCT00000066,CUST000465,2023-12-05 03:28:01,Debit,10491.61,,Online,Healthcare,Completed
TXN000002198,ACCT00000199,CUST000099,2022-03-12 19:24:54,Credit,104341.91,,Branch,Salary,Completed
TXN000002199,ACCT00000218,CUST000194,2024-03-07 10:38:16,Credit,78064.36,,ATM,Salary,Pending
TXN000002200,ACCT00000047,CUST000210,2025-05-23 14:00:21,Credit,54529.46,,ATM,Fuel,Failed
TXN000002201,ACCT00000627,CUST000049,2025-02-17 03:45:42,Debit,8023.75,,ATM,Dining,Pending
TXN000002202,ACCT00000285,CUST000388,2025-03-05 23:16:35,Debit,12710.89,,Online,Travel,Completed
TXN000002203,ACCT00000685,CUST000139,2024-06-17 11:48:29,Debit,2210.46,,Mobile App,Healthcare,Completed
TXN000002204,ACCT00000654,CUST000350,2022-04-13 20:37:11,Credit,45595.33,,Mobile App,Education,Completed
TXN000002205,ACCT00000590,CUST000148,2025-09-25 08:47:09,Credit,166083.46,,Online,Travel,Completed
TXN000002206,ACCT00000345,CUST000485,2022-08-26 10:54:21,Credit,25619.52,,ATM,Entertainment,Completed
TXN000002207,ACCT00000372,CUST000204,2023-08-28 15:56:28,Credit,126523.03,,Mobile App,Groceries,Completed
TXN000002208,ACCT00000306,CUST000301,2023-05-09 15:26:33,Debit,2572.54,,POS,Entertainment,Completed
TXN000002209,ACCT00000363,CUST000426,2025-03-16 12:55:35,Credit,104240.03,,POS,Travel,Failed
TXN000002210,ACCT00000522,CUST000148,2022-01-22 23:57:00,Credit,96537.4,,POS,Entertainment,Completed
TXN000002211,ACCT00000587,CUST000047,2023-01-26 05:57:56,Debit,6078.67,,Branch,Dining,Completed
TXN000002212,ACCT00000644,CUST000073,2025-03-28 14:08:29,Debit,14471.81,,Online,Healthcare,Completed
TXN000002213,ACCT00000002,CUST000357,2022-09-19 21:20:00,Credit,162403.8,,Branch,Salary,Completed
TXN000002214,ACCT00000667,CUST000022,2025-09-16 11:16:14,Debit,933.58,,Online,Utilities,Completed
TXN000002215,ACCT00000363,CUST000426,2024-04-04 00:28:00,Debit,4995.48,,Branch,Fuel,Completed
TXN000002216,ACCT00000288,CUST000327,2024-08-06 09:59:27,Debit,5961.35,,POS,Entertainment,Completed
TXN000002217,ACCT00000320,CUST000035,2022-08-27 13:18:46,Debit,6640.29,,Online,Utilities,Reversed
TXN000002218,ACCT00000578,CUST000483,2025-03-01 22:07:30,Credit,117843.22,,POS,Education,Completed
TXN000002219,ACCT00000293,CUST000340,2024-04-07 08:24:32,Credit,7979.45,,POS,E-commerce,Completed
TXN000002220,ACCT00000625,CUST000118,2023-07-22 11:21:28,Debit,2389.83,,Branch,Utilities,Completed
TXN000002221,ACCT00000526,CUST000196,2025-10-29 02:20:57,Credit,104162.55,,Branch,Fuel,Completed
TXN000002222,ACCT00000163,CUST000052,2022-11-09 23:13:08,Debit,4255.83,,Mobile App,Fuel,Completed
TXN000002223,ACCT00000133,CUST000371,2025-07-27 11:52:49,Credit,26336.77,,Mobile App,Healthcare,Completed
TXN000002224,ACCT00000527,CUST000291,2025-06-06 01:08:45,Credit,30138.79,,ATM,Dining,Pending
TXN000002225,ACCT00000431,CUST000388,2022-09-05 06:25:06,Debit,1807.44,,Online,Salary,Completed
TXN000002226,ACCT00000440,CUST000494,2022-02-18 08:32:05,Credit,58044.4,,Mobile App,Healthcare,Completed
TXN000002227,ACCT00000638,CUST000334,2025-03-21 13:27:41,Credit,61590.24,,Online,Education,Completed
TXN000002228,ACCT00000431,CUST000388,2025-07-26 18:54:04,Credit,21357.41,,Branch,Fuel,Pending
TXN000002229,ACCT00000215,CUST000080,2022-06-03 06:11:55,Credit,76255.83,,Online,Groceries,Failed
TXN000002230,ACCT00000394,CUST000492,2023-09-18 19:31:39,Debit,10537.89,,Mobile App,Entertainment,Completed
TXN000002231,ACCT00000673,CUST000168,2024-09-24 16:30:00,Debit,3394.62,,Branch,Utilities,Pending
TXN000002232,ACCT00000543,CUST000278,2025-10-20 00:56:03,Debit,1401.65,,POS,Fuel,Completed
TXN000002233,ACCT00000513,CUST000058,2022-08-21 08:47:51,Credit,99381.04,,Online,Healthcare,Completed
TXN000002234,ACCT00000371,CUST000008,2025-06-30 11:16:56,Credit,12785.05,,Mobile App,Travel,Pending
TXN000002235,ACCT00000425,CUST000316,2024-08-25 13:48:44,Debit,2706.44,,POS,Salary,Completed
TXN000002236,ACCT00000242,CUST000247,2022-07-27 09:53:43,Credit,116486.36,,Online,Entertainment,Completed
TXN000002237,ACCT00000670,CUST000321,2024-01-06 22:56:53,Debit,2467.95,,POS,Dining,Completed
TXN000002238,ACCT00000515,CUST000225,2024-06-18 20:48:27,Debit,3179.62,,Online,Salary,Completed
TXN000002239,ACCT00000234,CUST000242,2024-01-03 11:46:34,Debit,7281.48,,ATM,Healthcare,Failed
TXN000002240,ACCT00000324,CUST000451,2025-07-03 22:02:27,Credit,167986.93,,Mobile App,Education,Completed
TXN000002241,ACCT00000057,CUST000118,2024-11-08 12:22:38,Credit,78380.74,,POS,Education,Completed
TXN000002242,ACCT00000595,CUST000308,2023-05-17 16:51:00,Credit,46456.61,,ATM,Education,Reversed
TXN000002243,ACCT00000431,CUST000388,2024-02-11 03:07:03,Credit,2169.59,,Branch,Entertainment,Pending
TXN000002244,ACCT00000608,CUST000163,2024-03-26 07:07:47,Debit,1028.87,,Mobile App,Fuel,Completed
TXN000002245,ACCT00000640,CUST000081,2024-11-30 20:56:45,Debit,4459.79,,POS,Entertainment,Completed
TXN000002246,ACCT00000474,CUST000350,2024-03-09 18:19:50,Debit,11020.51,,Branch,Dining,Completed
TXN000002247,ACCT00000067,CUST000255,2023-05-13 17:35:11,Credit,110566.15,,Mobile App,Groceries,Pending
TXN000002248,ACCT00000572,CUST000173,2024-06-21 14:24:05,Credit,30129.96,,Branch,Fuel,Completed
TXN000002249,ACCT00000624,CUST000100,2025-03-29 21:21:21,Credit,44325.44,,Online,Healthcare,Pending
TXN000002250,ACCT00000564,CUST000454,2022-11-23 09:01:00,Credit,77722.89,,Mobile App,Fuel,Completed
TXN000002251,ACCT00000454,CUST000489,2023-10-01 12:07:10,Debit,7643.84,,Mobile App,Groceries,Completed
TXN000002252,ACCT00000160,CUST000158,2022-01-27 05:51:38,Credit,95067.4,,POS,Utilities,Failed
TXN000002253,ACCT00000155,CUST000084,2023-01-05 09:39:08,Credit,91009.43,,ATM,Salary,Completed
TXN000002254,ACCT00000118,CUST000089,2024-09-08 03:37:44,Debit,3508.26,,Branch,Utilities,Completed
TXN000002255,ACCT00000561,CUST000195,2025-09-26 16:37:45,Debit,2868.44,,Online,Dining,Completed
TXN000002256,ACCT00000663,CUST000262,2025-05-10 20:12:49,Credit,78243.3,,ATM,Fuel,Completed
TXN000002257,ACCT00000138,CUST000182,2025-06-20 19:16:24,Debit,2300.53,,POS,Groceries,Pending
TXN000002258,ACCT00000412,CUST000311,2023-08-26 18:34:55,Debit,4521.2,,ATM,Groceries,Completed
TXN000002259,ACCT00000466,CUST000130,2024-06-29 12:44:54,Debit,10866.82,,Online,Education,Completed
TXN000002260,ACCT00000151,CUST000205,2024-07-04 17:23:46,Debit,447.26,,POS,Fuel,Completed
TXN000002261,ACCT00000622,CUST000484,2025-10-19 22:48:39,Debit,4402.99,,Online,Travel,Failed
TXN000002262,ACCT00000524,CUST000009,2024-10-26 13:14:44,Credit,57553.78,,Branch,Dining,Completed
TXN000002263,ACCT00000466,CUST000130,2022-03-13 19:12:46,Debit,1211.9,,Branch,Groceries,Completed
TXN000002264,ACCT00000431,CUST000388,2024-02-02 11:27:40,Credit,72214.66,,POS,Fuel,Completed
TXN000002265,ACCT00000629,CUST000231,2023-10-05 18:18:12,Debit,1131.35,,Online,E-commerce,Completed
TXN000002266,ACCT00000363,CUST000426,2024-12-08 16:20:23,Credit,74429.19,,ATM,Education,Completed
TXN000002267,ACCT00000453,CUST000362,2023-01-02 19:24:05,Debit,3247.99,,Online,Entertainment,Completed
TXN000002268,ACCT00000103,CUST000341,2023-05-17 14:45:22,Credit,78913.09,,Branch,Groceries,Completed
TXN000002269,ACCT00000698,CUST000345,2025-08-04 08:28:46,Credit,90705.36,,POS,Groceries,Completed
TXN000002270,ACCT00000367,CUST000364,2022-07-17 06:05:48,Debit,4767.93,,Mobile App,Education,Completed
TXN000002271,ACCT00000633,CUST000453,2024-07-26 12:15:49,Debit,4897.54,,Mobile App,Travel,Failed
TXN000002272,ACCT00000287,CUST000034,2023-02-14 04:32:39,Debit,6144.71,,Branch,E-commerce,Completed
TXN000002273,ACCT00000522,CUST000148,2024-04-14 19:32:04,Debit,961.75,,ATM,Utilities,Completed
TXN000002274,ACCT00000319,CUST000276,2022-04-10 06:02:38,Credit,48638.43,,POS,Groceries,Completed
TXN000002275,ACCT00000668,CUST000389,2024-12-25 20:04:43,Debit,7669.41,,Online,Entertainment,Completed
TXN000002276,ACCT00000664,CUST000172,2025-05-17 07:34:38,Credit,58701.6,,ATM,Entertainment,Pending
TXN000002277,ACCT00000411,CUST000303,2024-04-12 06:21:44,Credit,70028.57,,ATM,E-commerce,Completed
TXN000002278,ACCT00000643,CUST000064,2025-03-11 03:57:54,Credit,66544.63,,Mobile App,Dining,Completed
TXN000002279,ACCT00000077,CUST000492,2025-03-01 05:27:08,Debit,13879.13,,Mobile App,Education,Completed
TXN000002280,ACCT00000462,CUST000333,2024-08-17 21:21:39,Credit,40911.01,,Mobile App,Groceries,Completed
TXN000002281,ACCT00000146,CUST000018,2022-12-27 14:05:21,Credit,40228.52,,Branch,E-commerce,Completed
TXN000002282,ACCT00000437,CUST000342,2024-03-06 22:50:27,Credit,74565.31,,Branch,Healthcare,Completed
TXN000002283,ACCT00000485,CUST000340,2024-06-11 11:05:52,Credit,67634.17,,ATM,Entertainment,Completed
TXN000002284,ACCT00000434,CUST000182,2025-02-01 05:25:06,Credit,29792.85,,Branch,Groceries,Completed
TXN000002285,ACCT00000068,CUST000115,2023-11-03 02:21:58,Debit,2040.22,,Online,Dining,Completed
TXN000002286,ACCT00000327,CUST000425,2024-01-16 06:58:00,Debit,2580.13,,POS,Fuel,Completed
TXN000002287,ACCT00000678,CUST000291,2022-11-20 14:27:26,Debit,17.85,,Branch,Dining,Completed
TXN000002288,ACCT00000511,CUST000422,2023-07-23 15:23:18,Credit,68975.44,,Online,Dining,Pending
TXN000002289,ACCT00000686,CUST000355,2022-08-17 19:49:18,Credit,44355.17,,Online,Utilities,Completed
TXN000002290,ACCT00000522,CUST000148,2023-09-04 06:50:52,Debit,3140.31,,ATM,Salary,Completed
TXN000002291,ACCT00000579,CUST000145,2025-07-13 03:39:38,Debit,426.87,,Branch,Fuel,Completed
TXN000002292,ACCT00000378,CUST000439,2024-12-31 12:32:09,Credit,35193.04,,Online,Entertainment,Completed
TXN000002293,ACCT00000233,CUST000099,2022-09-29 22:20:59,Credit,22936.48,,ATM,Healthcare,Completed
TXN000002294,ACCT00000382,CUST000284,2022-04-18 03:29:01,Credit,879.26,,Branch,Fuel,Completed
TXN000002295,ACCT00000254,CUST000151,2024-06-24 18:43:17,Credit,83746.37,,POS,Groceries,Pending
TXN000002296,ACCT00000478,CUST000350,2022-11-19 00:51:05,Credit,57147.18,,Branch,Healthcare,Completed
TXN000002297,ACCT00000483,CUST000252,2025-01-06 10:08:37,Credit,116617.24,,POS,Salary,Completed
TXN000002298,ACCT00000126,CUST000089,2023-06-21 12:35:04,Credit,3201.95,,Mobile App,Travel,Pending
TXN000002299,ACCT00000666,CUST000496,2022-05-08 21:31:30,Credit,60242.42,,Branch,Dining,Completed
TXN000002300,ACCT00000118,CUST000089,2023-10-22 17:46:09,Debit,3569.04,,POS,Groceries,Completed
TXN000002301,ACCT00000345,CUST000485,2022-01-21 09:26:40,Debit,677.05,,Online,Utilities,Completed
TXN000002302,ACCT00000526,CUST000196,2024-10-29 02:47:25,Debit,2293.54,,POS,Dining,Completed
TXN000002303,ACCT00000566,CUST000077,2022-04-22 13:05:42,Credit,1137.08,,ATM,Entertainment,Completed
TXN000002304,ACCT00000308,CUST000146,2025-07-25 10:35:43,Credit,57853.82,,POS,Healthcare,Completed
TXN000002305,ACCT00000060,CUST000008,2024-12-31 13:00:24,Credit,41142.63,,Mobile App,Entertainment,Completed
TXN000002306,ACCT00000499,CUST000196,2025-06-13 15:06:03,Credit,112026.89,,Branch,Groceries,Completed
TXN000002307,ACCT00000132,CUST000006,2024-07-07 20:23:42,Debit,3247.28,,Mobile App,Healthcare,Completed
TXN000002308,ACCT00000296,CUST000373,2024-10-29 04:02:27,Debit,6353.75,,Online,Groceries,Completed
TXN000002309,ACCT00000156,CUST000483,2023-10-22 19:54:58,Credit,121393.6,,ATM,Dining,Completed
TXN000002310,ACCT00000662,CUST000004,2024-06-27 23:41:41,Credit,54761.35,,Online,Utilities,Completed
TXN000002311,ACCT00000572,CUST000173,2025-10-15 15:23:36,Debit,3035.85,,POS,Healthcare,Pending
TXN000002312,ACCT00000464,CUST000209,2023-12-16 02:06:04,Debit,2892.56,,Mobile App,Healthcare,Completed
TXN000002313,ACCT00000426,CUST000469,2023-10-05 21:55:43,Credit,89415.74,,ATM,Groceries,Completed
TXN000002314,ACCT00000143,CUST000112,2023-05-02 22:10:23,Credit,95171.51,,Online,Travel,Completed
TXN000002315,ACCT00000179,CUST000492,2025-06-14 07:44:39,Debit,3954.82,,Online,Salary,Completed
TXN000002316,ACCT00000137,CUST000152,2024-11-22 10:04:41,Debit,35.04,,Branch,Dining,Completed
TXN000002317,ACCT00000603,CUST000256,2024-04-25 09:54:44,Debit,11423.88,,ATM,Entertainment,Completed
TXN000002318,ACCT00000449,CUST000369,2023-10-20 16:37:41,Debit,2567.25,,POS,Education,Completed
TXN000002319,ACCT00000367,CUST000364,2024-08-16 18:46:15,Debit,17178.29,,ATM,Education,Completed
TXN000002320,ACCT00000464,CUST000209,2024-08-12 05:34:40,Debit,2866.64,,Branch,Salary,Completed
TXN000002321,ACCT00000651,CUST000280,2023-04-18 21:56:20,Credit,99008.52,,POS,Utilities,Completed
TXN000002322,ACCT00000281,CUST000209,2023-04-02 08:22:43,Debit,7289.66,,Mobile App,Salary,Completed
TXN000002323,ACCT00000217,CUST000381,2023-01-17 01:56:24,Credit,32758.77,,ATM,Education,Completed
TXN000002324,ACCT00000312,CUST000272,2025-08-15 16:57:36,Credit,64722.19,,Branch,Healthcare,Completed
TXN000002325,ACCT00000315,CUST000102,2022-08-06 15:46:20,Credit,19087.78,,ATM,Utilities,Pending
TXN000002326,ACCT00000563,CUST000230,2023-08-20 02:29:42,Debit,8512.88,,POS,Salary,Completed
TXN000002327,ACCT00000389,CUST000483,2022-12-05 22:32:13,Debit,1990.03,,Mobile App,Dining,Completed
TXN000002328,ACCT00000366,CUST000116,2025-02-15 21:10:33,Credit,41302.69,,Mobile App,E-commerce,Completed
TXN000002329,ACCT00000365,CUST000049,2024-06-24 02:41:08,Debit,7360.28,,Online,Education,Completed
TXN000002330,ACCT00000450,CUST000295,2023-08-07 12:28:03,Credit,74467.81,,ATM,Travel,Completed
TXN000002331,ACCT00000623,CUST000144,2022-03-11 21:01:14,Debit,6596.87,,Online,Fuel,Completed
TXN000002332,ACCT00000332,CUST000014,2022-01-04 20:27:58,Debit,4619.45,,Branch,E-commerce,Completed
TXN000002333,ACCT00000066,CUST000465,2025-02-05 20:27:04,Debit,2328.91,,Branch,Travel,Completed
TXN000002334,ACCT00000700,CUST000184,2023-02-02 09:35:08,Credit,53457.05,,POS,Salary,Completed
TXN000002335,ACCT00000185,CUST000315,2024-04-08 16:16:27,Debit,1588.41,,Mobile App,Groceries,Completed
